GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B21AA2010,B21AB2010,B21AC2010,B21AD2010,B21AE2010,B21AF2010,B21AG2010,B21AH2010,B21AI2010,B21AJ2010
"G0600790","2010","California","06","060","San Luis Obispo County","079","0790","San Luis Obispo County",112251,4395,1317,14986,5050,110505,1155,1219,13696,5063
"G0600810","2010","California","06","060","San Mateo County","081","0810","San Mateo County",190047,10365,1744,131972,19040,193488,10071,1562,140992,19170
"G0600830","2010","California","06","060","Santa Barbara County","083","0830","Santa Barbara County",146491,4880,2859,48874,9682,148633,3633,2626,46457,9760
"G0600850","2010","California","06","060","Santa Clara County","085","0850","Santa Clara County",423065,24074,6516,396243,43953,413551,22354,6444,402147,43295
"G0600870","2010","California","06","060","Santa Cruz County","087","0870","Santa Cruz County",94629,1603,1160,27407,6114,95579,1163,1093,27430,6204
"G0600890","2010","California","06","060","Shasta County","089","0890","Shasta County",75258,892,2441,4695,3844,78468,656,2509,4468,3992
"G0600910","2010","California","06","060","Sierra County","091","0910","Sierra County",1521,5,24,49,47,1501,1,20,40,32
"G0600930","2010","California","06","060","Siskiyou County","093","0930","Siskiyou County",18929,329,897,1095,1145,19101,242,917,1016,1229
"G0600950","2010","California","06","060","Solano County","095","0950","Solano County",106055,30709,1681,52289,15461,104696,30041,1531,54984,15897
"G0600970","2010","California","06","060","Sonoma County","097","0970","Sonoma County",180681,4288,3223,39200,10510,190731,3322,3266,37665,10992
"G0600990","2010","California","06","060","Stanislaus County","099","0990","Stanislaus County",165239,7541,2961,64966,13782,172103,7180,2941,63735,14005
"G0601010","2010","California","06","060","Sutter County","101","1010","Sutter County",28199,994,653,14464,2691,29550,925,712,13943,2606
"G0601030","2010","California","06","060","Tehama County","103","1030","Tehama County",25636,255,783,3626,1310,26085,151,861,3364,1392
"G0601050","2010","California","06","060","Trinity County","105","1050","Trinity County",6213,46,342,166,346,5820,13,313,161,366
"G0601070","2010","California","06","060","Tulare County","107","1070","Tulare County",131513,3812,3458,73470,9189,134105,3384,3535,70478,9235
"G0601090","2010","California","06","060","Tuolumne County","109","1090","Tuolumne County",24562,1045,542,2085,1011,23712,98,497,801,1012
"G0601110","2010","California","06","060","Ventura County","111","1110","Ventura County",280275,8039,4070,98160,18425,285529,7124,3998,99182,18516
"G0601130","2010","California","06","060","Yolo County","113","1130","Yolo County",61509,2701,1060,26880,5785,65374,2507,1154,27964,5915
"G0601150","2010","California","06","060","Yuba County","115","1150","Yuba County",24800,1281,804,6938,2529,24532,1080,871,6762,2558
"G0800010","2010","Colorado","08","080","Adams County","001","0010","Adams County",161874,7371,2953,41210,8734,161921,6168,2963,39639,8770
"G0800030","2010","Colorado","08","080","Alamosa County","003","0030","Alamosa County",5771,117,228,1297,332,5778,55,205,1319,343
"G0800050","2010","Colorado","08","080","Arapahoe County","005","0050","Arapahoe County",203408,28860,2127,33956,11994,212502,29247,2236,35310,12363
"G0800070","2010","Colorado","08","080","Archuleta County","007","0070","Archuleta County",5271,25,111,531,165,5165,12,116,512,176
"G0800090","2010","Colorado","08","080","Baca County","009","0090","Baca County",1733,12,27,76,29,1773,12,24,72,30
"G0800110","2010","Colorado","08","080","Bent County","011","0110","Bent County",3256,490,112,340,72,1893,6,44,232,54
"G0800130","2010","Colorado","08","080","Boulder County","013","0130","Boulder County",128947,1485,936,12563,3985,127942,1047,896,12870,3896
"G0800140","2010","Colorado","08","080","Broomfield County","014","0140","Broomfield County",23894,325,183,2559,768,24205,262,153,2739,801
"G0800150","2010","Colorado","08","080","Chaffee County","015","0150","Chaffee County",8684,263,114,249,143,7914,12,78,211,141
"G0800170","2010","Colorado","08","080","Cheyenne County","017","0170","Cheyenne County",845,5,8,45,7,866,2,5,42,11
"G0800190","2010","Colorado","08","080","Clear Creek County","019","0190","Clear Creek County",4523,38,32,63,79,4141,18,40,77,77
"G0800210","2010","Colorado","08","080","Conejos County","021","0210","Conejos County",3082,18,89,748,156,3211,9,93,669,181
"G0800230","2010","Colorado","08","080","Costilla County","023","0230","Costilla County",1217,16,60,456,73,1180,8,44,390,80
"G0800250","2010","Colorado","08","080","Crowley County","025","0250","Crowley County",3079,552,106,413,49,1430,7,33,102,52
"G0800270","2010","Colorado","08","080","Custer County","027","0270","Custer County",2078,36,19,29,33,1977,8,11,26,38
"G0800290","2010","Colorado","08","080","Delta County","029","0290","Delta County",13832,132,159,1091,376,13929,28,136,946,323
"G0800310","2010","Colorado","08","080","Denver County","031","0310","Denver County",207083,30501,4058,46439,12008,206613,30934,4179,45792,12551
"G0800330","2010","Colorado","08","080","Dolores County","033","0330","Dolores County",996,2,29,14,22,924,2,31,16,28
"G0800350","2010","Colorado","08","080","Douglas County","035","0350","Douglas County",127686,1928,587,7401,3651,129912,1548,596,8401,3755
"G0800370","2010","Colorado","08","080","Eagle County","037","0370","Eagle County",23067,232,165,3768,588,20335,127,178,3218,519
"G0800390","2010","Colorado","08","080","Elbert County","039","0390","Elbert County",10945,91,83,213,221,10916,73,69,257,218
"G0800410","2010","Colorado","08","080","El Paso County","041","0410","El Paso County",247640,20407,2969,23461,15685,248618,18085,2978,26318,16102
"G0800430","2010","Colorado","08","080","Fremont County","043","0430","Fremont County",23602,1788,585,589,468,18623,55,225,476,413
"G0800450","2010","Colorado","08","080","Garfield County","045","0450","Garfield County",23725,252,335,4042,753,22642,133,304,3496,707
"G0800470","2010","Colorado","08","080","Gilpin County","047","0470","Gilpin County",2738,18,22,53,52,2419,10,19,65,45
"G0800490","2010","Colorado","08","080","Grand County","049","0490","Grand County",7427,38,35,316,113,6450,19,38,279,128
"G0800510","2010","Colorado","08","080","Gunnison County","051","0510","Gunnison County",7682,34,106,325,159,6470,14,102,289,143
"G0800530","2010","Colorado","08","080","Hinsdale County","053","0530","Hinsdale County",421,0,7,6,9,381,3,2,8,6
"G0800550","2010","Colorado","08","080","Huerfano County","055","0550","Huerfano County",2736,19,107,351,119,2824,16,107,291,141
"G0800570","2010","Colorado","08","080","Jackson County","057","0570","Jackson County",669,0,12,44,11,621,0,5,27,5
"G0800590","2010","Colorado","08","080","Jefferson County","059","0590","Jefferson County",234361,3365,2334,18003,7254,238333,2302,2383,18916,7292
"G0800610","2010","Colorado","08","080","Kiowa County","061","0610","Kiowa County",659,2,4,11,11,687,2,3,9,10
"G0800630","2010","Colorado","08","080","Kit Carson County","063","0630","Kit Carson County",4039,218,37,278,66,3277,7,22,279,47
"G0800650","2010","Colorado","08","080","Lake County","065","0650","Lake County",3160,20,49,539,145,2738,7,48,486,118
"G0800670","2010","Colorado","08","080","La Plata County","067","0670","La Plata County",22729,134,1437,1024,814,21817,70,1550,973,786
"G0800690","2010","Colorado","08","080","Larimer County","069","0690","Larimer County",134279,1487,1093,7834,3944,136988,1013,1113,7918,3961
"G0800710","2010","Colorado","08","080","Las Animas County","071","0710","Las Animas County",6592,186,207,699,264,6375,32,168,717,267
"G0800730","2010","Colorado","08","080","Lincoln County","073","0730","Lincoln County",2728,273,35,73,54,2140,17,16,81,50
"G0800750","2010","Colorado","08","080","Logan County","075","0750","Logan County",11157,828,181,583,175,9056,72,82,404,171
"G0800770","2010","Colorado","08","080","Mesa County","077","0770","Mesa County",64930,574,789,4633,1940,66251,361,765,4527,1953
"G0800790","2010","Colorado","08","080","Mineral County","079","0790","Mineral County",351,2,3,1,5,342,0,1,2,5
"G0800810","2010","Colorado","08","080","Moffat County","081","0810","Moffat County",6324,23,59,481,160,6098,19,63,422,146
"G0800830","2010","Colorado","08","080","Montezuma County","083","0830","Montezuma County",10266,32,1463,495,349,10438,26,1665,475,326
"G0800850","2010","Colorado","08","080","Montrose County","085","0850","Montrose County",17501,91,240,1982,496,18303,71,206,1882,504
"G0800870","2010","Colorado","08","080","Morgan County","087","0870","Morgan County",10964,436,106,2079,313,11396,372,131,2011,351
"G0800890","2010","Colorado","08","080","Otero County","089","0890","Otero County",7180,87,176,1431,347,7608,56,162,1413,371
"G0800910","2010","Colorado","08","080","Ouray County","091","0910","Ouray County",2155,3,9,32,25,2122,4,8,43,35
"G0800930","2010","Colorado","08","080","Park County","093","0930","Park County",8083,36,71,110,204,7269,33,81,140,179
"G0800950","2010","Colorado","08","080","Phillips County","095","0950","Phillips County",1918,15,8,201,30,2043,3,12,182,30
"G0800970","2010","Colorado","08","080","Pitkin County","097","0970","Pitkin County",8522,55,31,376,111,7506,38,14,365,130
"G0800990","2010","Colorado","08","080","Prowers County","099","0990","Prowers County",4988,41,59,961,154,5177,23,53,927,168
"G0801010","2010","Colorado","08","080","Pueblo County","101","1010","Pueblo County",61549,1839,1582,10272,2959,64680,1383,1473,10431,2895
"G0801030","2010","Colorado","08","080","Rio Blanco County","103","1030","Rio Blanco County",3151,32,34,154,61,2972,18,25,128,91
"G0801050","2010","Colorado","08","080","Rio Grande County","105","1050","Rio Grande County",4655,26,116,971,189,4724,17,104,981,199
"G0801070","2010","Colorado","08","080","Routt County","107","1070","Routt County",11846,74,58,349,170,10433,25,51,306,197
"G0801090","2010","Colorado","08","080","Saguache County","109","1090","Saguache County",2567,10,59,393,92,2457,4,55,391,80
"G0801110","2010","Colorado","08","080","San Juan County","111","1110","San Juan County",354,0,1,25,12,293,0,1,9,4
"G0801130","2010","Colorado","08","080","San Miguel County","113","1130","San Miguel County",3713,19,34,174,56,3124,10,23,132,74
"G0801150","2010","Colorado","08","080","Sedgwick County","115","1150","Sedgwick County",1073,6,6,70,19,1121,2,4,58,20
"G0801170","2010","Colorado","08","080","Summit County","117","1170","Summit County",13836,150,44,1115,233,11267,80,43,1024,202
"G0801190","2010","Colorado","08","080","Teller County","119","1190","Teller County",11225,71,110,200,279,10783,39,102,242,299
"G0801210","2010","Colorado","08","080","Washington County","121","1210","Washington County",2329,25,5,68,31,2259,5,2,48,42
"G0801230","2010","Colorado","08","080","Weld County","123","1230","Weld County",103952,1486,1621,15650,3778,105642,987,1196,14859,3654
"G0801250","2010","Colorado","08","080","Yuma County","125","1250","Yuma County",4354,14,23,538,51,4507,4,27,468,57
"G0900010","2010","Connecticut","09","090","Fairfield County","001","0010","Fairfield County",333513,45510,1232,53452,11894,352387,53807,1152,51748,12134
"G0900030","2010","Connecticut","09","090","Hartford County","003","0030","Hartford County",312335,57021,1165,49999,11493,334902,62170,1222,51306,12401
"G0900050","2010","Connecticut","09","090","Litchfield County","005","0050","Litchfield County",87457,1355,211,2770,1545,90811,1203,193,2891,1491
"G0900070","2010","Connecticut","09","090","Middlesex County","007","0070","Middlesex County",72236,3728,117,3113,1714,75587,3999,136,3346,1700
"G0900090","2010","Connecticut","09","090","New Haven County","009","0090","New Haven County",310447,51763,1217,40662,11001,334297,58087,1280,41916,11807
"G0900110","2010","Connecticut","09","090","New London County","011","0110","New London County",111677,8635,1263,10184,5044,113536,7390,1242,10101,4983
"G0900130","2010","Connecticut","09","090","Tolland County","013","0130","Tolland County",68389,3144,139,4154,1337,68736,1867,125,3383,1417
"G0900150","2010","Connecticut","09","090","Windham County","015","0150","Windham County",52277,1508,303,3252,1358,53823,1109,259,3182,1357
"G1000010","2010","Delaware","10","100","Kent County","001","0010","Kent County",53568,18194,509,3059,2705,56431,20719,534,3573,3018
"G1000030","2010","Delaware","10","100","New Castle County","003","0030","New Castle County",171585,60237,767,21649,6433,181370,67549,807,20925,7157
"G1000050","2010","Delaware","10","100","Sussex County","005","0050","Sussex County",75574,12160,828,5464,2207,80089,12955,736,4798,2334
"G1100010","2010","District Of Columbia","11","110","District of Columbia","001","0010","District of Columbia",114740,138512,1029,22030,7911,116731,166613,1050,23702,9405
"G1200010","2010","Florida","12","120","Alachua County","001","0010","Alachua County",84071,23407,388,8764,3156,88085,26875,384,8816,3390
"G1200030","2010","Florida","12","120","Baker County","003","0030","Baker County",11522,2275,38,133,192,11164,1405,38,115,233
"G1200050","2010","Florida","12","120","Bay County","005","0050","Bay County",69019,8943,568,2534,2592,69712,9237,585,3019,2643
"G1200070","2010","Florida","12","120","Bradford County","007","0070","Bradford County",11631,3923,38,195,223,10170,1900,53,158,229
"G1200090","2010","Florida","12","120","Brevard County","009","0090","Brevard County",221859,26554,1102,9630,7097,229068,28245,1016,11532,7273
"G1200110","2010","Florida","12","120","Broward County","011","0110","Broward County",542576,217751,2547,59301,24396,559655,249768,2518,63099,26455
"G1200130","2010","Florida","12","120","Calhoun County","013","0130","Calhoun County",6185,1346,82,167,175,5633,665,83,118,171
"G1200150","2010","Florida","12","120","Charlotte County","015","0150","Charlotte County",69870,4620,212,1705,1355,74189,4469,205,2033,1320
"G1200170","2010","Florida","12","120","Citrus County","017","0170","Citrus County",63574,2024,255,1398,1108,67776,1963,227,1742,1169
"G1200190","2010","Florida","12","120","Clay County","019","0190","Clay County",76936,9100,430,4338,2687,79151,9731,441,5110,2941
"G1200210","2010","Florida","12","120","Collier County","021","0210","Collier County",131730,10477,591,12539,3157,137866,10610,532,11013,3005
"G1200230","2010","Florida","12","120","Columbia County","023","0230","Columbia County",26729,6628,182,735,677,25882,5190,164,716,628
"G1200270","2010","Florida","12","120","DeSoto County","027","0270","DeSoto County",12013,2773,66,4364,502,11081,1658,71,2003,331
"G1200290","2010","Florida","12","120","Dixie County","029","0290","Dixie County",7663,961,28,78,112,6921,425,41,59,134
"G1200310","2010","Florida","12","120","Duval County","031","0310","Duval County",259731,118971,1724,26949,12050,266313,136047,1689,28173,12616
"G1200330","2010","Florida","12","120","Escambia County","033","0330","Escambia County",102798,32303,1384,5939,4695,102195,35979,1239,6405,4682
"G1200350","2010","Florida","12","120","Flagler County","035","0350","Flagler County",37974,5102,155,1735,1050,40736,5782,112,1914,1136
