GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AE7AA1990,AE7AB1990,AE7AC1990,AE7AD1990,AE7AE1990,AE7AF1990,AE7AG1990,AE7AH1990,AE7AI1990,AE7AJ1990,AE7AK1990,AE7AL1990
"G0600670","1990","California","06","060","Sacramento County","067","0670","Sacramento County",721932,93970,9854,92131,1788,,60394,3159,2214,4213,51564,
"G0600690","1990","California","06","060","San Benito County","069","0690","San Benito County",18793,167,210,653,74,,6824,37,143,151,9645,
"G0600710","1990","California","06","060","San Bernardino County","071","0710","San Bernardino County",862113,109162,10018,55387,3118,,173215,5772,3393,3814,192388,
"G0600730","1990","California","06","060","San Diego County","073","0730","San Diego County",1633281,149898,15050,185144,3862,,238975,9408,5016,13167,244215,
"G0600750","1990","California","06","060","San Francisco County","075","0750","San Francisco County",337118,76343,2635,205686,1460,,50665,2696,821,5190,41345,
"G0600770","1990","California","06","060","San Joaquin County","077","0770","San Joaquin County",282766,24791,3807,55774,817,,70403,2303,1278,3916,34773,
"G0600790","1990","California","06","060","San Luis Obispo County","079","0790","San Luis Obispo County",176246,4325,1652,5774,242,,17373,1402,551,421,9176,
"G0600810","1990","California","06","060","San Mateo County","081","0810","San Mateo County",392131,34000,2349,105559,957,,74754,1283,638,3722,34230,
"G0600830","1990","California","06","060","Santa Barbara County","083","0830","Santa Barbara County",244309,9379,2126,15050,545,,41152,1023,1225,1379,53420,
"G0600850","1990","California","06","060","Santa Clara County","085","0850","Santa Clara County",869874,52583,6694,251496,2366,,162316,3628,2575,9970,136075,
"G0600870","1990","California","06","060","Santa Cruz County","087","0870","Santa Cruz County",171203,2330,1310,7690,404,,21646,302,511,822,23516,
"G0600890","1990","California","06","060","Shasta County","089","0890","Shasta County",134001,1045,3646,2610,82,,3976,36,308,74,1258,
"G0600910","1990","California","06","060","Sierra County","091","0910","Sierra County",3060,6,59,8,1,,115,0,14,4,51,
"G0600930","1990","California","06","060","Siskiyou County","093","0930","Siskiyou County",38246,682,1685,351,18,,1859,9,112,32,537,
"G0600950","1990","California","06","060","Solano County","095","0950","Solano County",207476,43858,2469,40494,607,,19816,1981,601,2946,20173,
"G0600970","1990","California","06","060","Sonoma County","097","0970","Sonoma County",327429,5268,3663,10234,405,,24221,279,734,540,15449,
"G0600990","1990","California","06","060","Stanislaus County","099","0990","Stanislaus County",261323,6109,3474,18146,573,,35992,341,565,1077,42922,
"G0601010","1990","California","06","060","Sutter County","101","1010","Sutter County",46140,987,826,5748,122,,3381,54,115,331,6711,
"G0601030","1990","California","06","060","Tehama County","103","1030","Tehama County",43049,246,849,325,32,,2544,10,117,28,2425,
"G0601050","1990","California","06","060","Trinity County","105","1050","Trinity County",11881,53,594,99,5,,252,0,30,1,148,
"G0601070","1990","California","06","060","Tulare County","107","1070","Tulare County",170283,4305,3228,12468,744,,34552,313,764,851,84413,
"G0601090","1990","California","06","060","Tuolumne County","109","1090","Tuolumne County",41887,1529,876,362,76,,1905,22,104,33,1662,
"G0601110","1990","California","06","060","Ventura County","111","1110","Ventura County",440555,14559,3430,32665,855,,88611,1070,1479,1914,83878,
"G0601130","1990","California","06","060","Yolo County","113","1130","Yolo County",96825,2975,1363,11455,292,,10288,197,378,459,16860,
"G0601150","1990","California","06","060","Yuba County","115","1150","Yuba County",42924,2341,1530,4625,80,,2617,96,145,292,3578,
"G0800010","1990","Colorado","08","080","Adams County","001","0010","Adams County",198710,8445,1824,6482,398,,31098,388,572,394,16727,
"G0800030","1990","Colorado","08","080","Alamosa County","003","0030","Alamosa County",8068,61,86,98,50,,3151,8,40,22,2033,
"G0800050","1990","Colorado","08","080","Arapahoe County","005","0050","Arapahoe County",334225,22653,1790,10796,304,,15089,626,309,319,5400,
"G0800070","1990","Colorado","08","080","Archuleta County","007","0070","Archuleta County",3976,5,90,25,5,,688,2,17,4,533,
"G0800090","1990","Colorado","08","080","Baca County","009","0090","Baca County",4229,1,63,7,1,,91,0,1,3,160,
"G0800110","1990","Colorado","08","080","Bent County","011","0110","Bent County",3588,32,32,23,2,,1000,1,5,7,358,
"G0800130","1990","Colorado","08","080","Boulder County","013","0130","Boulder County",201617,1879,1092,5359,197,,8573,80,221,149,6172,
"G0800150","1990","Colorado","08","080","Chaffee County","015","0150","Chaffee County",11148,198,91,36,11,,952,4,27,2,215,
"G0800170","1990","Colorado","08","080","Cheyenne County","017","0170","Cheyenne County",2307,0,4,3,0,,51,0,0,0,32,
"G0800190","1990","Colorado","08","080","Clear Creek County","019","0190","Clear Creek County",7280,17,26,39,3,,164,3,6,0,81,
"G0800210","1990","Colorado","08","080","Conejos County","021","0210","Conejos County",2933,9,20,16,12,,3454,3,11,7,988,
"G0800230","1990","Colorado","08","080","Costilla County","023","0230","Costilla County",688,7,9,28,6,,1976,1,9,12,454,
"G0800250","1990","Colorado","08","080","Crowley County","025","0250","Crowley County",2694,254,57,29,0,,768,8,15,2,119,
"G0800270","1990","Colorado","08","080","Custer County","027","0270","Custer County",1842,0,25,3,1,,44,0,2,0,9,
"G0800290","1990","Colorado","08","080","Delta County","029","0290","Delta County",18836,59,107,49,14,,1308,1,22,5,579,
"G0800310","1990","Colorado","08","080","Denver County","031","0310","Denver County",287162,57793,3761,10159,1353,,50036,2253,1620,846,52627,
"G0800330","1990","Colorado","08","080","Dolores County","033","0330","Dolores County",1416,0,40,0,0,,29,0,1,1,17,
"G0800350","1990","Colorado","08","080","Douglas County","035","0350","Douglas County",57346,391,237,494,13,,1336,16,30,14,514,
"G0800370","1990","Colorado","08","080","Eagle County","037","0370","Eagle County",18762,40,100,99,10,,1316,6,13,1,1581,
"G0800390","1990","Colorado","08","080","Elbert County","039","0390","Elbert County",9289,46,57,42,1,,130,1,11,1,68,
"G0800410","1990","Colorado","08","080","El Paso County","041","0410","El Paso County",322461,27599,2641,9273,567,,18939,994,601,568,13371,
"G0800430","1990","Colorado","08","080","Fremont County","043","0430","Fremont County",28292,834,266,104,18,,2263,14,63,8,411,
"G0800450","1990","Colorado","08","080","Garfield County","045","0450","Garfield County",27908,77,185,121,10,,1240,5,30,3,395,
"G0800470","1990","Colorado","08","080","Gilpin County","047","0470","Gilpin County",2900,14,34,13,0,,93,0,2,0,14,
"G0800490","1990","Colorado","08","080","Grand County","049","0490","Grand County",7641,16,28,37,1,,121,0,1,1,120,
"G0800510","1990","Colorado","08","080","Gunnison County","051","0510","Gunnison County",9746,59,55,45,2,,263,4,14,3,82,
"G0800530","1990","Colorado","08","080","Hinsdale County","053","0530","Hinsdale County",460,1,2,0,0,,3,0,1,0,0,
"G0800550","1990","Colorado","08","080","Huerfano County","055","0550","Huerfano County",3498,20,38,13,12,,2071,7,40,1,309,
"G0800570","1990","Colorado","08","080","Jackson County","057","0570","Jackson County",1460,0,26,1,0,,20,0,0,0,98,
"G0800590","1990","Colorado","08","080","Jefferson County","059","0590","Jefferson County",394946,3014,2019,7365,295,,19596,217,409,265,10304,
"G0800610","1990","Colorado","08","080","Kiowa County","061","0610","Kiowa County",1621,0,11,0,1,,27,0,0,0,28,
"G0800630","1990","Colorado","08","080","Kit Carson County","063","0630","Kit Carson County",6636,8,17,9,2,,158,1,6,2,301,
"G0800650","1990","Colorado","08","080","Lake County","065","0650","Lake County",4497,11,30,18,17,,986,2,19,3,424,
"G0800670","1990","Colorado","08","080","La Plata County","067","0670","La Plata County",27091,58,1355,164,30,,1931,13,247,15,1380,
"G0800690","1990","Colorado","08","080","Larimer County","069","0690","Larimer County",169213,1043,844,2679,130,,6758,71,219,98,5081,
"G0800710","1990","Colorado","08","080","Las Animas County","071","0710","Las Animas County",7507,31,65,58,24,,4417,3,57,8,1595,
"G0800730","1990","Colorado","08","080","Lincoln County","073","0730","Lincoln County",4413,4,29,8,0,,31,0,0,4,40,
"G0800750","1990","Colorado","08","080","Logan County","075","0750","Logan County",16073,19,34,39,9,,769,1,15,3,605,
"G0800770","1990","Colorado","08","080","Mesa County","077","0770","Mesa County",84035,368,537,571,71,,4142,23,122,61,3215,
"G0800790","1990","Colorado","08","080","Mineral County","079","0790","Mineral County",528,0,3,0,0,,19,0,2,0,6,
"G0800810","1990","Colorado","08","080","Moffat County","081","0810","Moffat County",10524,10,82,39,4,,399,1,5,1,292,
"G0800830","1990","Colorado","08","080","Montezuma County","083","0830","Montezuma County",14936,12,2058,45,9,,1007,0,83,1,521,
"G0800850","1990","Colorado","08","080","Montrose County","085","0850","Montrose County",21447,61,115,54,10,,1960,7,21,18,730,
"G0800870","1990","Colorado","08","080","Morgan County","087","0870","Morgan County",17667,45,87,74,32,,1653,16,37,9,2319,
"G0800890","1990","Colorado","08","080","Otero County","089","0890","Otero County",12698,109,119,101,54,,4029,9,80,19,2967,
"G0800910","1990","Colorado","08","080","Ouray County","091","0910","Ouray County",2187,0,3,2,0,,62,0,7,0,34,
"G0800930","1990","Colorado","08","080","Park County","093","0930","Park County",6863,39,45,15,6,,168,1,7,1,29,
"G0800950","1990","Colorado","08","080","Phillips County","095","0950","Phillips County",4006,0,2,9,2,,168,0,0,0,2,
"G0800970","1990","Colorado","08","080","Pitkin County","097","0970","Pitkin County",11955,38,48,142,3,,373,3,0,0,99,
"G0800990","1990","Colorado","08","080","Prowers County","099","0990","Prowers County",10071,38,80,36,20,,1326,5,15,0,1756,
"G0801010","1990","Colorado","08","080","Pueblo County","101","1010","Pueblo County",75382,2029,614,605,331,,28922,224,377,124,14443,
"G0801030","1990","Colorado","08","080","Rio Blanco County","103","1030","Rio Blanco County",5672,9,35,20,0,,135,0,7,2,92,
"G0801050","1990","Colorado","08","080","Rio Grande County","105","1050","Rio Grande County",6352,5,51,13,7,,3323,2,30,2,985,
"G0801070","1990","Colorado","08","080","Routt County","107","1070","Routt County",13630,8,55,39,3,,283,0,9,2,59,
"G0801090","1990","Colorado","08","080","Saguache County","109","1090","Saguache County",2371,11,119,4,8,,1328,0,21,3,754,
"G0801110","1990","Colorado","08","080","San Juan County","111","1110","San Juan County",620,1,4,2,0,,91,0,0,0,27,
"G0801130","1990","Colorado","08","080","San Miguel County","113","1130","San Miguel County",3523,5,12,9,2,,86,0,1,1,14,
"G0801150","1990","Colorado","08","080","Sedgwick County","115","1150","Sedgwick County",2411,5,12,32,0,,203,5,3,0,19,
"G0801170","1990","Colorado","08","080","Summit County","117","1170","Summit County",12359,31,69,94,5,,215,1,10,2,95,
"G0801190","1990","Colorado","08","080","Teller County","119","1190","Teller County",11980,23,89,50,4,,209,1,17,2,93,
"G0801210","1990","Colorado","08","080","Washington County","121","1210","Washington County",4652,1,12,8,0,,69,0,1,0,69,
"G0801230","1990","Colorado","08","080","Weld County","123","1230","Weld County",101977,509,593,1063,177,,15270,58,192,70,11912,
"G0801250","1990","Colorado","08","080","Yuma County","125","1250","Yuma County",8620,2,34,12,2,,149,0,5,0,130,
"G0900010","1990","Connecticut","09","090","Fairfield County","001","0010","Fairfield County",660337,77472,1008,16796,1214,,40013,4047,218,536,26004,
"G0900030","1990","Connecticut","09","090","Hartford County","003","0030","Hartford County",683004,81884,1225,12915,1180,,28311,5371,200,432,37261,
"G0900050","1990","Connecticut","09","090","Litchfield County","005","0050","Litchfield County",168876,1561,300,1386,62,,1485,70,27,25,300,
"G0900070","1990","Connecticut","09","090","Middlesex County","007","0070","Middlesex County",132667,5846,221,1510,71,,1822,156,9,28,866,
"G0900090","1990","Connecticut","09","090","New Haven County","009","0090","New Haven County",661754,78935,1396,10204,927,,25737,3076,140,280,21770,
"G0900110","1990","Connecticut","09","090","New London County","011","0110","New London County",230179,11587,1257,3145,334,,4095,536,81,244,3499,
"G0900130","1990","Connecticut","09","090","Tolland County","013","0130","Tolland County",121269,2533,206,2421,54,,1516,92,15,25,568,
"G0900150","1990","Connecticut","09","090","Windham County","015","0150","Windham County",96098,1022,337,737,70,,2190,81,14,14,1962,
"G1000010","1990","Delaware","10","100","Kent County","001","0010","Kent County",86071,20316,596,1354,116,,1229,315,18,66,912,
"G1000030","1990","Delaware","10","100","New Castle County","003","0030","New Castle County",350312,71895,701,6932,302,,5087,939,59,116,5603,
"G1000050","1990","Delaware","10","100","Sussex County","005","0050","Sussex County",91709,18800,641,568,35,,686,195,4,21,570,
"G1100010","1990","District Of Columbia","11","110","District of Columbia","001","0010","District of Columbia",166131,395213,1252,10734,860,,13536,4391,214,480,14089,
"G1200010","1990","Florida","12","120","Alachua County","001","0010","Alachua County",135690,34116,333,4465,213,,5097,311,29,91,1251,
"G1200030","1990","Florida","12","120","Baker County","003","0030","Baker County",15444,2738,58,44,2,,135,30,2,6,27,
"G1200050","1990","Florida","12","120","Bay County","005","0050","Bay County",108004,13612,903,2165,54,,1566,101,46,64,479,
"G1200070","1990","Florida","12","120","Bradford County","007","0070","Bradford County",17406,4505,74,98,6,,286,50,7,2,81,
"G1200090","1990","Florida","12","120","Brevard County","009","0090","Brevard County",349276,30824,1273,5194,150,,9115,593,96,185,2272,
"G1200110","1990","Florida","12","120","Broward County","011","0110","Broward County",940345,186670,2391,16395,1248,,85238,6777,243,735,15446,
"G1200130","1990","Florida","12","120","Calhoun County","013","0130","Calhoun County",9094,1654,131,13,1,,70,4,2,0,42,
"G1200150","1990","Florida","12","120","Charlotte County","015","0150","Charlotte County",103437,3857,198,700,19,,1964,386,18,38,358,
"G1200170","1990","Florida","12","120","Citrus County","017","0170","Citrus County",88963,2170,274,386,20,,1448,36,9,9,200,
"G1200190","1990","Florida","12","120","Clay County","019","0190","Clay County",95794,5405,346,1633,44,,1897,108,21,147,591,
"G1200210","1990","Florida","12","120","Collier County","021","0210","Collier County",124700,5770,353,496,46,,14373,1216,75,88,4982,
"G1200230","1990","Florida","12","120","Columbia County","023","0230","Columbia County",33978,7644,100,260,12,,445,34,5,1,134,
"G1200250","1990","Florida","12","120","Dade County","025","0250","Dade County",585607,369621,2002,24054,2403,,827408,28372,1064,2253,94310,
"G1200270","1990","Florida","12","120","DeSoto County","027","0270","DeSoto County",17724,3672,77,89,21,,1417,54,20,10,781,
"G1200290","1990","Florida","12","120","Dixie County","029","0290","Dixie County",9524,918,34,12,1,,70,2,2,4,18,
"G1200310","1990","Florida","12","120","Duval County","031","0310","Duval County",478981,162420,1779,12123,335,,10623,1482,125,817,4286,
"G1200330","1990","Florida","12","120","Escambia County","033","0330","Escambia County",198083,52333,2552,4745,72,,3152,285,80,303,1193,
"G1200350","1990","Florida","12","120","Flagler County","035","0350","Flagler County",24841,2270,50,269,11,,990,96,2,14,158,
"G1200370","1990","Florida","12","120","Franklin County","037","0370","Franklin County",7727,1107,49,17,2,,49,5,0,3,8,
"G1200390","1990","Florida","12","120","Gadsden County","039","0390","Gadsden County",16357,23620,64,85,15,,329,80,4,9,542,
"G1200410","1990","Florida","12","120","Gilchrist County","041","0410","Gilchrist County",8656,811,30,18,2,,105,14,0,0,31,
"G1200430","1990","Florida","12","120","Glades County","043","0430","Glades County",5634,916,425,10,1,,353,6,6,6,234,
"G1200450","1990","Florida","12","120","Gulf County","045","0450","Gulf County",9193,2149,53,23,0,,60,13,3,2,8,
"G1200470","1990","Florida","12","120","Hamilton County","047","0470","Hamilton County",6356,4219,42,17,1,,92,37,0,1,165,
"G1200490","1990","Florida","12","120","Hardee County","049","0490","Hardee County",13804,1008,68,34,23,,2578,26,14,8,1936,
"G1200510","1990","Florida","12","120","Hendry County","051","0510","Hendry County",15184,4185,527,92,28,,3408,126,16,7,2200,
"G1200530","1990","Florida","12","120","Hernando County","053","0530","Hernando County",93701,3812,237,382,21,,2407,83,7,24,441,
"G1200550","1990","Florida","12","120","Highlands County","055","0550","Highlands County",57592,6721,214,371,34,,2143,127,13,19,1198,
"G1200570","1990","Florida","12","120","Hillsborough County","057","0570","Hillsborough County",606466,107111,2183,10901,485,,83886,3172,271,478,19101,
"G1200590","1990","Florida","12","120","Holmes County","059","0590","Holmes County",14619,768,163,50,2,,121,14,11,0,30,
"G1200610","1990","Florida","12","120","Indian River County","061","0610","Indian River County",79349,7552,124,455,24,,2069,108,12,18,497,
"G1200630","1990","Florida","12","120","Jackson County","063","0630","Jackson County",29376,10721,215,82,7,,709,124,13,5,123,
"G1200650","1990","Florida","12","120","Jefferson County","065","0650","Jefferson County",6233,4883,17,27,6,,101,14,0,1,14,
"G1200670","1990","Florida","12","120","Lafayette County","067","0670","Lafayette County",4554,772,17,9,0,,75,13,0,0,138,
"G1200690","1990","Florida","12","120","Lake County","069","0690","Lake County",133071,13774,366,548,40,,2548,417,18,18,1304,
"G1200710","1990","Florida","12","120","Lee County","071","0710","Lee County",296005,21515,603,1776,120,,10195,669,69,118,4043,
"G1200730","1990","Florida","12","120","Leon County","073","0730","Leon County",138396,46191,471,2625,95,,3316,336,29,69,965,
"G1200750","1990","Florida","12","120","Levy County","075","0750","Levy County",22014,3204,105,103,7,,332,7,3,31,117,
