GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A68AA2000,CL5AA2000,B69AA2000,B69AB2000,B69AC2000,B84AA2000,B84AB2000,B84AC2000,B84AD2000,B84AE2000,B84AF2000
"G2801610","2000","Mississippi","28","280","Yalobusha County","161","1610","Yalobusha County",3599,10878,1146,6576,817,5457,0,5457,5077,380,4629
"G2801630","2000","Mississippi","28","280","Yazoo County","163","1630","Yazoo County",6644,22241,2469,12803,2036,10446,9,10437,9325,1112,10613
"G2900010","2000","Missouri","29","290","Adair County","001","0010","Adair County",5343,15487,738,8787,3791,12737,0,12737,12126,611,7996
"G2900030","2000","Missouri","29","290","Andrew County","003","0030","Andrew County",4636,14049,535,8274,2038,8449,39,8410,8153,257,4250
"G2900050","2000","Missouri","29","290","Atchison County","005","0050","Atchison County",1778,5010,458,3293,749,3144,3,3141,3025,116,1989
"G2900070","2000","Missouri","29","290","Audrain County","007","0070","Audrain County",6758,19991,1661,13594,2221,11938,0,11938,11463,475,8324
"G2900090","2000","Missouri","29","290","Barry County","009","0090","Barry County",9584,28541,2190,17788,2403,15592,11,15581,14836,745,10496
"G2900110","2000","Missouri","29","290","Barton County","011","0110","Barton County",3440,10461,668,6548,854,6079,12,6067,5882,185,3402
"G2900130","2000","Missouri","29","290","Bates County","013","0130","Bates County",4556,13773,956,8910,1111,7775,2,7773,7386,387,5029
"G2900150","2000","Missouri","29","290","Benton County","015","0150","Benton County",5176,14062,1335,10219,1115,7046,0,7046,6613,433,7070
"G2900170","2000","Missouri","29","290","Bollinger County","017","0170","Bollinger County",3463,10400,1200,6207,549,5683,11,5672,5323,349,3583
"G2900190","2000","Missouri","29","290","Boone County","019","0190","Boone County",31391,93086,2570,42832,32517,77188,89,77099,72978,4121,30502
"G2900210","2000","Missouri","29","290","Buchanan County","021","0210","Buchanan County",21928,65434,3536,42670,9377,41638,140,41498,39031,2467,25824
"G2900230","2000","Missouri","29","290","Butler County","023","0230","Butler County",11313,32892,3349,21040,3207,18009,16,17993,16803,1190,14120
"G2900250","2000","Missouri","29","290","Caldwell County","025","0250","Caldwell County",2503,7599,325,4873,692,4188,2,4186,4057,129,2634
"G2900270","2000","Missouri","29","290","Callaway County","027","0270","Callaway County",10338,31031,1752,19838,4258,20578,52,20526,19719,807,11026
"G2900290","2000","Missouri","29","290","Camden County","029","0290","Camden County",11298,30325,1327,21134,4842,17158,29,17129,16339,790,13302
"G2900310","2000","Missouri","29","290","Cape Girardeau County","031","0310","Cape Girardeau County",17941,53148,3203,29722,10515,36737,89,36648,34821,1827,17771
"G2900330","2000","Missouri","29","290","Carroll County","033","0330","Carroll County",2879,8518,531,5439,975,4846,0,4846,4647,199,3141
"G2900350","2000","Missouri","29","290","Carter County","035","0350","Carter County",1673,4962,591,2940,428,2418,10,2408,2214,194,2205
"G2900370","2000","Missouri","29","290","Cass County","037","0370","Cass County",22978,71050,1667,41766,9334,42590,362,42228,40924,1304,18804
"G2900390","2000","Missouri","29","290","Cedar County","039","0390","Cedar County",3892,11114,821,7703,949,5568,3,5565,5323,242,5281
"G2900410","2000","Missouri","29","290","Chariton County","041","0410","Chariton County",2344,6889,542,4684,674,4007,3,4004,3842,162,2712
"G2900430","2000","Missouri","29","290","Christian County","043","0430","Christian County",15652,46997,1341,26172,7277,28763,72,28691,27770,921,12104
"G2900450","2000","Missouri","29","290","Clark County","045","0450","Clark County",2079,6135,303,4140,533,3660,3,3657,3462,195,2147
"G2900470","2000","Missouri","29","290","Clay County","047","0470","Clay County",50120,150505,3247,87206,30047,101627,100,101527,98141,3386,40142
"G2900490","2000","Missouri","29","290","Clinton County","049","0490","Clinton County",5301,16047,545,10133,1818,9530,17,9513,9092,421,5019
"G2900510","2000","Missouri","29","290","Cole County","051","0510","Cole County",17940,53845,2762,31597,12980,37697,174,37523,36120,1403,18260
"G2900530","2000","Missouri","29","290","Cooper County","053","0530","Cooper County",4139,12288,652,8450,1443,7691,7,7684,7423,261,5656
"G2900550","2000","Missouri","29","290","Crawford County","055","0550","Crawford County",6354,19032,1958,11830,1269,10316,0,10316,9698,618,7288
"G2900570","2000","Missouri","29","290","Dade County","057","0570","Dade County",2276,6680,424,4489,538,3615,0,3615,3427,188,2616
"G2900590","2000","Missouri","29","290","Dallas County","059","0590","Dallas County",4381,13322,1010,8265,976,6823,28,6795,6461,334,5096
"G2900610","2000","Missouri","29","290","Daviess County","061","0610","Daviess County",2265,6830,471,4119,623,3741,4,3737,3575,162,2335
"G2900630","2000","Missouri","29","290","DeKalb County","063","0630","DeKalb County",2472,7519,554,6819,879,4184,2,4182,4023,159,5312
"G2900650","2000","Missouri","29","290","Dent County","065","0650","Dent County",4278,12389,1626,7449,1023,6571,0,6571,6107,464,5106
"G2900670","2000","Missouri","29","290","Douglas County","067","0670","Douglas County",3672,10994,1127,6775,872,5683,2,5681,5416,265,4424
"G2900690","2000","Missouri","29","290","Dunklin County","069","0690","Dunklin County",9166,26993,3742,16159,1989,14070,17,14053,13179,874,11553
"G2900710","2000","Missouri","29","290","Franklin County","071","0710","Franklin County",25689,79875,5644,47102,7721,47717,25,47692,46027,1665,23269
"G2900730","2000","Missouri","29","290","Gasconade County","073","0730","Gasconade County",4291,12644,1384,8050,1096,7384,16,7368,7068,300,4649
"G2900750","2000","Missouri","29","290","Gentry County","075","0750","Gentry County",1884,5646,259,3671,669,3134,0,3134,2969,165,2164
"G2900770","2000","Missouri","29","290","Greene County","077","0770","Greene County",61837,178860,6610,110088,37232,128323,170,128153,121148,7005,64725
"G2900790","2000","Missouri","29","290","Grundy County","079","0790","Grundy County",2888,8240,662,5596,891,4966,0,4966,4726,240,3339
"G2900810","2000","Missouri","29","290","Harrison County","081","0810","Harrison County",2489,7169,430,5105,566,4348,3,4345,4182,163,2628
"G2900830","2000","Missouri","29","290","Henry County","083","0830","Henry County",6245,17842,1266,12027,1757,10487,69,10418,9897,521,6814
"G2900850","2000","Missouri","29","290","Hickory County","085","0850","Hickory County",2737,7377,580,5618,514,3165,2,3163,2907,256,4214
"G2900870","2000","Missouri","29","290","Holt County","087","0870","Holt County",1503,4373,227,3073,436,2546,4,2542,2487,55,1688
"G2900890","2000","Missouri","29","290","Howard County","089","0890","Howard County",2633,7858,525,4747,1148,5223,0,5223,4949,274,2883
"G2900910","2000","Missouri","29","290","Howell County","091","0910","Howell County",10611,31146,2825,19097,2678,16862,34,16828,15758,1070,11885
"G2900930","2000","Missouri","29","290","Iron County","093","0930","Iron County",2962,8705,1153,5447,604,4464,2,4462,4165,297,3929
"G2900950","2000","Missouri","29","290","Jackson County","095","0950","Jackson County",166143,507329,18947,307998,100132,335322,402,334920,315967,18953,168963
"G2900970","2000","Missouri","29","290","Jasper County","097","0970","Jasper County",27943,83308,4142,51152,10912,52597,86,52511,49046,3465,28126
"G2900990","2000","Missouri","29","290","Jefferson County","099","0990","Jefferson County",54528,170283,8247,102419,15290,104725,112,104613,99837,4776,44488
"G2901010","2000","Missouri","29","290","Johnson County","101","1010","Johnson County",11814,36216,1184,19207,6167,25747,2509,23238,21815,1423,11708
"G2901030","2000","Missouri","29","290","Knox County","103","1030","Knox County",1217,3560,212,2395,383,2000,0,2000,1907,93,1370
"G2901050","2000","Missouri","29","290","Laclede County","105","1050","Laclede County",9190,27253,1969,16761,2390,15654,22,15632,14885,747,9313
"G2901070","2000","Missouri","29","290","Lafayette County","107","1070","Lafayette County",9095,27390,1629,17208,3026,16644,45,16599,15977,622,8821
"G2901090","2000","Missouri","29","290","Lawrence County","109","1090","Lawrence County",9735,29486,1930,18175,2777,16716,0,16716,15973,743,9948
"G2901110","2000","Missouri","29","290","Lewis County","111","1110","Lewis County",2710,8122,498,5186,849,5331,0,5331,5075,256,2800
"G2901130","2000","Missouri","29","290","Lincoln County","113","1130","Lincoln County",10555,33441,1990,19777,2325,19583,37,19546,18600,946,8998
"G2901150","2000","Missouri","29","290","Linn County","115","1150","Linn County",3761,11071,747,7530,1002,6498,7,6491,6269,222,4245
"G2901170","2000","Missouri","29","290","Livingston County","117","1170","Livingston County",3800,11250,771,7878,1305,6846,11,6835,6615,220,4655
"G2901190","2000","Missouri","29","290","McDonald County","119","1190","McDonald County",5867,18252,1498,10978,942,10202,13,10189,9757,432,5932
"G2901210","2000","Missouri","29","290","Macon County","121","1210","Macon County",4384,12782,919,8402,1397,7777,9,7768,7465,303,4665
"G2901230","2000","Missouri","29","290","Madison County","123","1230","Madison County",3333,9767,1232,6112,620,5214,6,5208,4852,356,4047
"G2901250","2000","Missouri","29","290","Maries County","125","1250","Maries County",2502,7509,818,4495,656,4290,10,4280,4126,154,2602
"G2901270","2000","Missouri","29","290","Marion County","127","1270","Marion County",7523,22412,1269,14197,2856,13821,7,13814,12884,930,8091
"G2901290","2000","Missouri","29","290","Mercer County","129","1290","Mercer County",1089,3079,189,2136,322,1827,0,1827,1757,70,1193
"G2901310","2000","Missouri","29","290","Miller County","131","1310","Miller County",6443,19297,1535,12086,1748,11565,21,11544,10926,618,6540
"G2901330","2000","Missouri","29","290","Mississippi County","133","1330","Mississippi County",3673,10962,1527,6337,838,5918,1,5917,5395,522,4437
"G2901350","2000","Missouri","29","290","Moniteau County","135","1350","Moniteau County",3731,11445,1140,7341,1270,6964,5,6959,6747,212,4476
"G2901370","2000","Missouri","29","290","Monroe County","137","1370","Monroe County",2567,7752,503,5119,590,4491,4,4487,4286,201,2723
"G2901390","2000","Missouri","29","290","Montgomery County","139","1390","Montgomery County",3336,9893,959,6414,809,5881,1,5880,5519,361,3582
"G2901410","2000","Missouri","29","290","Morgan County","141","1410","Morgan County",5547,15984,1334,10687,1445,8622,6,8616,8202,414,6608
"G2901430","2000","Missouri","29","290","New Madrid County","143","1430","New Madrid County",5505,16433,2147,9486,1235,8660,3,8657,8140,517,6516
"G2901450","2000","Missouri","29","290","Newton County","145","1450","Newton County",14733,44178,1998,26689,5524,26132,23,26109,24915,1194,14276
"G2901470","2000","Missouri","29","290","Nodaway County","147","1470","Nodaway County",4818,14160,550,8753,2866,11764,9,11755,11099,656,6528
"G2901490","2000","Missouri","29","290","Oregon County","149","1490","Oregon County",3018,8639,888,5594,652,4158,0,4158,3856,302,4011
"G2901510","2000","Missouri","29","290","Osage County","151","1510","Osage County",3580,11113,1273,6234,868,6811,4,6807,6620,187,3188
"G2901530","2000","Missouri","29","290","Ozark County","153","1530","Ozark County",2857,8026,744,5485,566,4100,2,4098,3855,243,3643
"G2901550","2000","Missouri","29","290","Pemiscot County","155","1550","Pemiscot County",5317,16487,2372,8834,1022,7945,0,7945,7262,683,6743
"G2901570","2000","Missouri","29","290","Perry County","157","1570","Perry County",4955,15188,1786,8904,1175,9307,12,9295,9014,281,4666
"G2901590","2000","Missouri","29","290","Pettis County","159","1590","Pettis County",10568,31765,2216,19345,3794,19538,218,19320,18333,987,10700
"G2901610","2000","Missouri","29","290","Phelps County","161","1610","Phelps County",10235,29936,1955,17518,5192,18975,137,18838,17616,1222,12578
"G2901630","2000","Missouri","29","290","Pike County","163","1630","Pike County",4477,13495,1296,9695,1251,8055,19,8036,7650,386,6586
"G2901650","2000","Missouri","29","290","Platte County","165","1650","Platte County",20222,60698,1116,31375,16230,42576,199,42377,41276,1101,14231
"G2901670","2000","Missouri","29","290","Polk County","167","1670","Polk County",7140,21543,1337,12873,2435,12549,19,12530,11948,582,8398
"G2901690","2000","Missouri","29","290","Pulaski County","169","1690","Pulaski County",9949,31146,1153,17578,4331,22252,8354,13898,12950,948,8773
"G2901710","2000","Missouri","29","290","Putnam County","171","1710","Putnam County",1517,4287,315,2927,407,2290,0,2290,2184,106,1830
"G2901730","2000","Missouri","29","290","Ralls County","173","1730","Ralls County",2784,8216,494,5210,802,5142,0,5142,4888,254,2374
"G2901750","2000","Missouri","29","290","Randolph County","175","1750","Randolph County",6234,18350,1163,13361,1928,11246,8,11238,10724,514,8209
"G2901770","2000","Missouri","29","290","Ray County","177","1770","Ray County",6540,20093,945,12576,1644,11632,21,11611,10974,637,6094
"G2901790","2000","Missouri","29","290","Reynolds County","179","1790","Reynolds County",1915,5466,699,3592,348,2724,0,2724,2446,278,2589
"G2901810","2000","Missouri","29","290","Ripley County","181","1810","Ripley County",3848,11336,1613,6771,708,5403,0,5403,4948,455,5130
"G2901830","2000","Missouri","29","290","St. Charles County","183","1830","St. Charles County",77104,245444,6412,125080,47006,156972,204,156768,150836,5932,53507
"G2901850","2000","Missouri","29","290","St. Clair County","185","1850","St. Clair County",2790,7884,738,5519,619,4127,9,4118,3860,258,3560
"G2901860","2000","Missouri","29","290","Ste. Genevieve County","186","1860","Ste. Genevieve County",4926,15239,1429,9357,957,8792,0,8792,8507,285,4889
"G2901870","2000","Missouri","29","290","St. Francois County","187","1870","St. Francois County",14669,43192,3636,29790,3810,24093,44,24049,22256,1793,19903
"G2901890","2000","Missouri","29","290","St. Louis County","189","1890","St. Louis County",270810,825186,26962,410336,239729,530355,722,529633,505250,24383,259554
"G2901950","2000","Missouri","29","290","Saline County","195","1950","Saline County",6017,17891,1812,10976,2397,11930,37,11893,11351,542,6689
"G2901970","2000","Missouri","29","290","Schuyler County","197","1970","Schuyler County",1193,3465,237,2300,333,2029,0,2029,1931,98,1261
"G2901990","2000","Missouri","29","290","Scotland County","199","1990","Scotland County",1302,4108,471,2345,356,2426,0,2426,2315,111,1294
"G2902010","2000","Missouri","29","290","Scott County","201","2010","Scott County",11223,33976,3127,19880,2742,19472,19,19453,18220,1233,11080
"G2902030","2000","Missouri","29","290","Shannon County","203","2030","Shannon County",2358,7006,752,4378,422,3378,0,3378,3151,227,3011
"G2902050","2000","Missouri","29","290","Shelby County","205","2050","Shelby County",1848,5507,302,3713,574,3336,0,3336,3177,159,1979
"G2902070","2000","Missouri","29","290","Stoddard County","207","2070","Stoddard County",8481,24383,2926,15165,2030,13870,10,13860,13023,837,9783
"G2902090","2000","Missouri","29","290","Stone County","209","2090","Stone County",8843,24396,1186,16651,2962,13083,14,13069,11816,1253,10241
"G2902110","2000","Missouri","29","290","Sullivan County","211","2110","Sullivan County",1961,5781,627,3836,407,3469,4,3465,3285,180,2121
"G2902130","2000","Missouri","29","290","Taney County","213","2130","Taney County",11053,31271,1251,21565,3998,20941,14,20927,18817,2110,10921
